occurrenceID,basisOfRecord,institutionCode,datasetName,occurrenceStatus,eventID,materialSampleID,eventDate,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,samplingProtocol,associatedSequences,identificationReferences,identificationRemarks,locationID,decimalLatitude,decimalLongitude,countryCode,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,habitat,occurrenceRemarks,eventRemarks,datasetID,verbatimIdentification,scientificNameID,scientificName,taxonRank,taxonId,taxonConceptID,catalogNumber
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF100_s1_r1:ASV_9:f5c6ec8e337e84a425219e81c94ef98da876bcc8,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_BelgiumCoast_AJJBC89_20210225_20210819,SAMEA115159711,2021-02-25/2021-08-19,3259,DNA sequence reads,3621,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541385,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.64971,2.789374,BE,BelgiumCoast_AJJBC89,20.815624,20.815624,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Rhodotorula;Rhodotorula taiwanensis,,Rhodotorula taiwanensis,species,ASV_9:f5c6ec8e337e84a425219e81c94ef98da876bcc8,NCBI:741276,ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF100_s1_r1
ARMS_Koster_VH2_20200716_20210608_MF100_s1_r1:ASV_1405:b330aa4035fc4576dcc15d885edb08adadc5c2b8,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Koster_VH2_20200716_20210608,SAMEA115159745,2020-07-16/2021-06-08,8,DNA sequence reads,3274,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541419,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Kosterfjorden-Väderöfjorden (http://marineregions.org/mrgid/28676),58.87633,11.111884,SE,Koster_VH2,22.0,22.0,Marine Protected Area; protected; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Malacostraca;Decapoda;Dorippidae;Ethusa;Ethusa sexdentata,,Eukaryota,domain,ASV_1405:b330aa4035fc4576dcc15d885edb08adadc5c2b8,NCBI:547236,ARMS_Koster_VH2_20200716_20210608_MF100_s1_r1
ARMS_Koster_VH2_20200716_20210608_MF100_s1_r1:ASV_1406:b3da5a820ff44d3de5bdf02df13dbd125fd1af4a,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Koster_VH2_20200716_20210608,SAMEA115159745,2020-07-16/2021-06-08,6,DNA sequence reads,3274,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541419,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Kosterfjorden-Väderöfjorden (http://marineregions.org/mrgid/28676),58.87633,11.111884,SE,Koster_VH2,22.0,22.0,Marine Protected Area; protected; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Nematoda;Enoplea;Mermithida;Mermithidae;Romanomermis;Romanomermis nielseni,,Eukaryota,domain,ASV_1406:b3da5a820ff44d3de5bdf02df13dbd125fd1af4a,NCBI:416167,ARMS_Koster_VH2_20200716_20210608_MF100_s1_r1
ARMS_Koster_VH2_20200716_20210608_MF100_s1_r1:ASV_1424:d1a7245c0fdc521b9f84c21a4afe73848ef0e644,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Koster_VH2_20200716_20210608,SAMEA115159745,2020-07-16/2021-06-08,3,DNA sequence reads,3274,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541419,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Kosterfjorden-Väderöfjorden (http://marineregions.org/mrgid/28676),58.87633,11.111884,SE,Koster_VH2,22.0,22.0,Marine Protected Area; protected; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Insecta;Coleoptera;Gyrinidae;Dineutus;Dineutus emarginatus,,Eukaryota,domain,ASV_1424:d1a7245c0fdc521b9f84c21a4afe73848ef0e644,NCBI:1564127,ARMS_Koster_VH2_20200716_20210608_MF100_s1_r1
ARMS_Koster_VH2_20200716_20210608_MF100_s1_r1:ASV_1425:d1e84a4be846146f13eb2d9ce1363ab43807300c,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Koster_VH2_20200716_20210608,SAMEA115159745,2020-07-16/2021-06-08,4,DNA sequence reads,3274,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541419,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Kosterfjorden-Väderöfjorden (http://marineregions.org/mrgid/28676),58.87633,11.111884,SE,Koster_VH2,22.0,22.0,Marine Protected Area; protected; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Thraustochytrida;Bigyra 2;Thraustochytrida;Thraustochytriaceae;Aurantiochytrium;Aurantiochytrium acetophilum,,Eukaryota,domain,ASV_1425:d1e84a4be846146f13eb2d9ce1363ab43807300c,NCBI:2172886,ARMS_Koster_VH2_20200716_20210608_MF100_s1_r1
ARMS_Koster_VH2_20200716_20210608_MF100_s1_r1:ASV_1457:0caafff39a6fc1858d52cf33f2d1623f4a5392ce,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Koster_VH2_20200716_20210608,SAMEA115159745,2020-07-16/2021-06-08,2,DNA sequence reads,3274,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541419,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Kosterfjorden-Väderöfjorden (http://marineregions.org/mrgid/28676),58.87633,11.111884,SE,Koster_VH2,22.0,22.0,Marine Protected Area; protected; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Ectocarpales;Phaeophyceae 16;Ectocarpales;Coelocladia;Coelocladia;Coelocladia arctica,,Eukaryota,domain,ASV_1457:0caafff39a6fc1858d52cf33f2d1623f4a5392ce,NCBI:86863,ARMS_Koster_VH2_20200716_20210608_MF100_s1_r1
ARMS_Koster_VH2_20200716_20210608_MF100_s1_r1:ASV_1459:0d0a16c4c44c58065b853e28ae8d202f4170274a,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Koster_VH2_20200716_20210608,SAMEA115159745,2020-07-16/2021-06-08,13,DNA sequence reads,3274,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541419,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Kosterfjorden-Väderöfjorden (http://marineregions.org/mrgid/28676),58.87633,11.111884,SE,Koster_VH2,22.0,22.0,Marine Protected Area; protected; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;Laophonte;Laophonte longicaudata,urn:lsid:marinespecies.org:taxname:116271,Laophonte longicaudata,Species,ASV_1459:0d0a16c4c44c58065b853e28ae8d202f4170274a,NCBI:2592959,ARMS_Koster_VH2_20200716_20210608_MF100_s1_r1
ARMS_Koster_VH2_20200716_20210608_MF100_s1_r1:ASV_1471:176adf35fc3abd21dae74332e7b1a7d03aa41be9,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Koster_VH2_20200716_20210608,SAMEA115159745,2020-07-16/2021-06-08,2,DNA sequence reads,3274,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541419,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Kosterfjorden-Väderöfjorden (http://marineregions.org/mrgid/28676),58.87633,11.111884,SE,Koster_VH2,22.0,22.0,Marine Protected Area; protected; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Dermocystida;Ichthyosporea 1;Dermocystida;Sphaerothecum;Sphaerothecum;Sphaerothecum destruens,,Eukaryota,domain,ASV_1471:176adf35fc3abd21dae74332e7b1a7d03aa41be9,NCBI:42893,ARMS_Koster_VH2_20200716_20210608_MF100_s1_r1
ARMS_Koster_VH2_20200716_20210608_MF100_s1_r1:ASV_1490:2f729e326b19645ea5e77fee2d842ae1c90b2dac,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Koster_VH2_20200716_20210608,SAMEA115159745,2020-07-16/2021-06-08,2,DNA sequence reads,3274,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541419,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Kosterfjorden-Väderöfjorden (http://marineregions.org/mrgid/28676),58.87633,11.111884,SE,Koster_VH2,22.0,22.0,Marine Protected Area; protected; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Peronosporales;Oomycota 8;Peronosporales;Peronosporaceae;Nothophytophthora;Nothophytophthora vietnamensis,,Eukaryota,domain,ASV_1490:2f729e326b19645ea5e77fee2d842ae1c90b2dac,NCBI:2025993,ARMS_Koster_VH2_20200716_20210608_MF100_s1_r1
ARMS_Koster_VH2_20200716_20210608_MF100_s1_r1:ASV_1551:73d4cdc6cc68bc608728e6fdd74662d53edba84a,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Koster_VH2_20200716_20210608,SAMEA115159745,2020-07-16/2021-06-08,3,DNA sequence reads,3274,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541419,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Kosterfjorden-Väderöfjorden (http://marineregions.org/mrgid/28676),58.87633,11.111884,SE,Koster_VH2,22.0,22.0,Marine Protected Area; protected; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Saprolegniales;Oomycota 2;Saprolegniales;Saprolegniaceae;Aphanomyces;Aphanomyces invadans,,Eukaryota,domain,ASV_1551:73d4cdc6cc68bc608728e6fdd74662d53edba84a,NCBI:157072,ARMS_Koster_VH2_20200716_20210608_MF100_s1_r1
ARMS_Koster_VH2_20200716_20210608_MF100_s1_r1:ASV_1552:76993ec105fdb42de4bf7bccfadacd8d9713c1c0,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Koster_VH2_20200716_20210608,SAMEA115159745,2020-07-16/2021-06-08,2,DNA sequence reads,3274,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541419,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Kosterfjorden-Väderöfjorden (http://marineregions.org/mrgid/28676),58.87633,11.111884,SE,Koster_VH2,22.0,22.0,Marine Protected Area; protected; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Amphipleuraceae;Frustulia;Frustulia vulgaris,,Eukaryota,domain,ASV_1552:76993ec105fdb42de4bf7bccfadacd8d9713c1c0,NCBI:431358,ARMS_Koster_VH2_20200716_20210608_MF100_s1_r1
ARMS_Koster_VH2_20200716_20210608_MF100_s1_r1:ASV_1581:a351c37f5f4ab401c6445ec45223179c60cd10f7,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Koster_VH2_20200716_20210608,SAMEA115159745,2020-07-16/2021-06-08,3,DNA sequence reads,3274,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541419,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Kosterfjorden-Väderöfjorden (http://marineregions.org/mrgid/28676),58.87633,11.111884,SE,Koster_VH2,22.0,22.0,Marine Protected Area; protected; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Heterolobosea;Acrasidae;Acrasidae;Acrasidae;Acrasis;Acrasis kona,,Eukaryota,domain,ASV_1581:a351c37f5f4ab401c6445ec45223179c60cd10f7,NCBI:1008807,ARMS_Koster_VH2_20200716_20210608_MF100_s1_r1
ARMS_Koster_VH2_20200716_20210608_MF100_s1_r1:ASV_1623:e20a610b50c4eb84dede79f730ab899e4f912bf4,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Koster_VH2_20200716_20210608,SAMEA115159745,2020-07-16/2021-06-08,4,DNA sequence reads,3274,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541419,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Kosterfjorden-Väderöfjorden (http://marineregions.org/mrgid/28676),58.87633,11.111884,SE,Koster_VH2,22.0,22.0,Marine Protected Area; protected; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Chordata;Mammalia;Rodentia;Geomyidae;Cratogeomys;Cratogeomys tylorhinus,,Eukaryota,domain,ASV_1623:e20a610b50c4eb84dede79f730ab899e4f912bf4,NCBI:13463,ARMS_Koster_VH2_20200716_20210608_MF100_s1_r1
ARMS_Koster_VH2_20200716_20210608_MF100_s1_r1:ASV_1758:5c07b874be54de02d24448fff8187cafe6f7ac0d,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Koster_VH2_20200716_20210608,SAMEA115159745,2020-07-16/2021-06-08,5,DNA sequence reads,3274,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541419,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Kosterfjorden-Väderöfjorden (http://marineregions.org/mrgid/28676),58.87633,11.111884,SE,Koster_VH2,22.0,22.0,Marine Protected Area; protected; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Malacostraca;Decapoda;Hippolytidae;Lysmata;Lysmata galapagensis,,Eukaryota,domain,ASV_1758:5c07b874be54de02d24448fff8187cafe6f7ac0d,NCBI:575573,ARMS_Koster_VH2_20200716_20210608_MF100_s1_r1
ARMS_Koster_VH2_20200716_20210608_MF100_s1_r1:ASV_1794:7c2bdea879796c7ff2f6a206540aa76d10b51070,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Koster_VH2_20200716_20210608,SAMEA115159745,2020-07-16/2021-06-08,3,DNA sequence reads,3274,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541419,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Kosterfjorden-Väderöfjorden (http://marineregions.org/mrgid/28676),58.87633,11.111884,SE,Koster_VH2,22.0,22.0,Marine Protected Area; protected; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Chordata;Aves;Piciformes;Picidae;Chrysophlegma;Chrysophlegma miniaceum,,Eukaryota,domain,ASV_1794:7c2bdea879796c7ff2f6a206540aa76d10b51070,NCBI:315366,ARMS_Koster_VH2_20200716_20210608_MF100_s1_r1
ARMS_Koster_VH2_20200716_20210608_MF100_s1_r1:ASV_1828:8f78336c02e763c698fb52e7307638125ae611d1,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Koster_VH2_20200716_20210608,SAMEA115159745,2020-07-16/2021-06-08,2,DNA sequence reads,3274,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541419,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Kosterfjorden-Väderöfjorden (http://marineregions.org/mrgid/28676),58.87633,11.111884,SE,Koster_VH2,22.0,22.0,Marine Protected Area; protected; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha,,Eukaryota,domain,ASV_1828:8f78336c02e763c698fb52e7307638125ae611d1,NCBI:264068,ARMS_Koster_VH2_20200716_20210608_MF100_s1_r1
ARMS_Koster_VH2_20200716_20210608_MF100_s1_r1:ASV_1844:9794b211cf2e3cd313d84b9b300dd57a37b49b82,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Koster_VH2_20200716_20210608,SAMEA115159745,2020-07-16/2021-06-08,4,DNA sequence reads,3274,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541419,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Kosterfjorden-Väderöfjorden (http://marineregions.org/mrgid/28676),58.87633,11.111884,SE,Koster_VH2,22.0,22.0,Marine Protected Area; protected; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Myzocytiopsidales;Oomycota 3;Myzocytiopsidales;Eurychasmataceae;Eurychasma;Eurychasma dicksonii,urn:lsid:marinespecies.org:taxname:172155,Eurychasma dicksonii,Species,ASV_1844:9794b211cf2e3cd313d84b9b300dd57a37b49b82,NCBI:159317,ARMS_Koster_VH2_20200716_20210608_MF100_s1_r1
ARMS_Koster_VH2_20200716_20210608_MF100_s1_r1:ASV_1860:a69c175c120611aafbad38ae18df2598c6f98f87,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Koster_VH2_20200716_20210608,SAMEA115159745,2020-07-16/2021-06-08,4,DNA sequence reads,3274,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541419,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Kosterfjorden-Väderöfjorden (http://marineregions.org/mrgid/28676),58.87633,11.111884,SE,Koster_VH2,22.0,22.0,Marine Protected Area; protected; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Arachnida;Trombidiformes;Halacaridae;Metarhombognathus;Metarhombognathus armatus,,Eukaryota,domain,ASV_1860:a69c175c120611aafbad38ae18df2598c6f98f87,NCBI:1712239,ARMS_Koster_VH2_20200716_20210608_MF100_s1_r1
ARMS_Koster_VH2_20200716_20210608_MF100_s1_r1:ASV_1874:b35229d170b0eb2d40395783b19f7e46448e1d71,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Koster_VH2_20200716_20210608,SAMEA115159745,2020-07-16/2021-06-08,3,DNA sequence reads,3274,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541419,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Kosterfjorden-Väderöfjorden (http://marineregions.org/mrgid/28676),58.87633,11.111884,SE,Koster_VH2,22.0,22.0,Marine Protected Area; protected; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Basidiomycota;Agaricomycetes;Hymenochaetales;Hymenochaetaceae;Coniferiporia;Coniferiporia sulphurascens,,Eukaryota,domain,ASV_1874:b35229d170b0eb2d40395783b19f7e46448e1d71,NCBI:175648,ARMS_Koster_VH2_20200716_20210608_MF100_s1_r1
ARMS_Koster_VH2_20200716_20210608_MF100_s1_r1:ASV_1875:b3f98c44e0320487fa64a6f2ca1e834c91f48abe,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Koster_VH2_20200716_20210608,SAMEA115159745,2020-07-16/2021-06-08,3,DNA sequence reads,3274,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541419,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Kosterfjorden-Väderöfjorden (http://marineregions.org/mrgid/28676),58.87633,11.111884,SE,Koster_VH2,22.0,22.0,Marine Protected Area; protected; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Sellaphoraceae;Sellaphora;Sellaphora lanceolata,,Eukaryota,domain,ASV_1875:b3f98c44e0320487fa64a6f2ca1e834c91f48abe,NCBI:433413,ARMS_Koster_VH2_20200716_20210608_MF100_s1_r1
