occurrenceID,basisOfRecord,institutionCode,datasetName,occurrenceStatus,eventID,materialSampleID,eventDate,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,samplingProtocol,associatedSequences,identificationReferences,identificationRemarks,locationID,decimalLatitude,decimalLongitude,countryCode,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,habitat,occurrenceRemarks,eventRemarks,datasetID,verbatimIdentification,scientificNameID,scientificName,taxonRank,taxonId,taxonConceptID,catalogNumber
ARMS_SWC_Helsingborg1_20200305_20200604_MF500_s1_r1:Otu448,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Helsingborg1_20200305_20200604,SAMEA7685747,2020-03-05/2020-06-04,20,DNA sequence reads,3463,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914070,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,The Sound (http://marineregions.org/mrgid/24056),56.026272,12.695728,SE,SWC_Helsingborg1,2.0,2.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Raphid-pennate;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:148898,Bacillariophyta,Phylum,Otu448,NCBI:2836,ARMS_SWC_Helsingborg1_20200305_20200604_MF500_s1_r1
ARMS_SWC_Helsingborg1_20200305_20200604_MF500_s1_r1:Otu66,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Helsingborg1_20200305_20200604,SAMEA7685747,2020-03-05/2020-06-04,288,DNA sequence reads,3463,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914070,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,The Sound (http://marineregions.org/mrgid/24056),56.026272,12.695728,SE,SWC_Helsingborg1,2.0,2.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Radial-centric-basal-Coscinodiscophyceae;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:148900,Coscinodiscophyceae,Class,Otu66,NCBI:33836,ARMS_SWC_Helsingborg1_20200305_20200604_MF500_s1_r1
ARMS_SWC_Helsingborg1_20200305_20200604_MF500_s1_r1:Otu1,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Helsingborg1_20200305_20200604,SAMEA7685747,2020-03-05/2020-06-04,1250,DNA sequence reads,3463,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914070,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,The Sound (http://marineregions.org/mrgid/24056),56.026272,12.695728,SE,SWC_Helsingborg1,2.0,2.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1066,Crustacea,Subphylum,Otu1,NCBI:6657,ARMS_SWC_Helsingborg1_20200305_20200604_MF500_s1_r1
ARMS_SWC_Helsingborg1_20200305_20200604_MF500_s1_r1:Otu1668,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Helsingborg1_20200305_20200604,SAMEA7685747,2020-03-05/2020-06-04,2,DNA sequence reads,3463,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914070,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,The Sound (http://marineregions.org/mrgid/24056),56.026272,12.695728,SE,SWC_Helsingborg1,2.0,2.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Rhyzophidiales;NA;NA;NA,urn:lsid:marinespecies.org:taxname:172237,Chytridiomycetes,Class,Otu1668,NCBI:451435,ARMS_SWC_Helsingborg1_20200305_20200604_MF500_s1_r1
ARMS_SWC_Helsingborg1_20200305_20200604_MF500_s1_r1:Otu1669,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Helsingborg1_20200305_20200604,SAMEA7685747,2020-03-05/2020-06-04,2,DNA sequence reads,3463,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914070,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,The Sound (http://marineregions.org/mrgid/24056),56.026272,12.695728,SE,SWC_Helsingborg1,2.0,2.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Alveolata;Ciliophora;Heterotrichea;Folliculinidae;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1692,Folliculinidae,Family,Otu1669,NCBI:219170,ARMS_SWC_Helsingborg1_20200305_20200604_MF500_s1_r1
ARMS_SWC_Helsingborg1_20200305_20200604_MF500_s1_r1:Otu1666,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Helsingborg1_20200305_20200604,SAMEA7685747,2020-03-05/2020-06-04,3,DNA sequence reads,3463,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914070,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,The Sound (http://marineregions.org/mrgid/24056),56.026272,12.695728,SE,SWC_Helsingborg1,2.0,2.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Raphid-pennate;Amphora;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:149200,Amphora,Genus,Otu1666,NCBI:59796,ARMS_SWC_Helsingborg1_20200305_20200604_MF500_s1_r1
ARMS_SWC_Helsingborg1_20200305_20200604_MF500_s1_r1:Otu1667,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Helsingborg1_20200305_20200604,SAMEA7685747,2020-03-05/2020-06-04,3,DNA sequence reads,3463,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914070,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,The Sound (http://marineregions.org/mrgid/24056),56.026272,12.695728,SE,SWC_Helsingborg1,2.0,2.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Radial-centric-basal-Coscinodiscophyceae;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:148900,Coscinodiscophyceae,Class,Otu1667,NCBI:33836,ARMS_SWC_Helsingborg1_20200305_20200604_MF500_s1_r1
ARMS_SWC_Helsingborg1_20200305_20200604_MF500_s1_r1:Otu1664,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Helsingborg1_20200305_20200604,SAMEA7685747,2020-03-05/2020-06-04,2,DNA sequence reads,3463,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914070,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,The Sound (http://marineregions.org/mrgid/24056),56.026272,12.695728,SE,SWC_Helsingborg1,2.0,2.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Phaeophyceae;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:830,Phaeophyceae,Class,Otu1664,NCBI:2870,ARMS_SWC_Helsingborg1_20200305_20200604_MF500_s1_r1
ARMS_SWC_Helsingborg1_20200305_20200604_MF500_s1_r1:Otu1665,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Helsingborg1_20200305_20200604,SAMEA7685747,2020-03-05/2020-06-04,2,DNA sequence reads,3463,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914070,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,The Sound (http://marineregions.org/mrgid/24056),56.026272,12.695728,SE,SWC_Helsingborg1,2.0,2.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Raphid-pennate;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:148898,Bacillariophyta,Phylum,Otu1665,NCBI:2836,ARMS_SWC_Helsingborg1_20200305_20200604_MF500_s1_r1
ARMS_SWC_Helsingborg1_20200305_20200604_MF500_s1_r1:Otu1271,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Helsingborg1_20200305_20200604,SAMEA7685747,2020-03-05/2020-06-04,3,DNA sequence reads,3463,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914070,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,The Sound (http://marineregions.org/mrgid/24056),56.026272,12.695728,SE,SWC_Helsingborg1,2.0,2.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Stramenopiles;NA;NA;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:368898,Heterokonta,Infrakingdom,Otu1271,NCBI:33634,ARMS_SWC_Helsingborg1_20200305_20200604_MF500_s1_r1
ARMS_SWC_Helsingborg1_20200305_20200604_MF500_s1_r1:Otu98,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Helsingborg1_20200305_20200604,SAMEA7685747,2020-03-05/2020-06-04,2,DNA sequence reads,3463,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914070,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,The Sound (http://marineregions.org/mrgid/24056),56.026272,12.695728,SE,SWC_Helsingborg1,2.0,2.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Raphid-pennate;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:148898,Bacillariophyta,Phylum,Otu98,NCBI:2836,ARMS_SWC_Helsingborg1_20200305_20200604_MF500_s1_r1
ARMS_SWC_Helsingborg1_20200305_20200604_MF500_s1_r1:Otu698,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Helsingborg1_20200305_20200604,SAMEA7685747,2020-03-05/2020-06-04,4,DNA sequence reads,3463,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914070,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,The Sound (http://marineregions.org/mrgid/24056),56.026272,12.695728,SE,SWC_Helsingborg1,2.0,2.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Phaeophyceae;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:830,Phaeophyceae,Class,Otu698,NCBI:2870,ARMS_SWC_Helsingborg1_20200305_20200604_MF500_s1_r1
ARMS_SWC_Helsingborg1_20200305_20200604_MF500_s1_r1:Otu1298,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Helsingborg1_20200305_20200604,SAMEA7685747,2020-03-05/2020-06-04,6,DNA sequence reads,3463,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914070,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,The Sound (http://marineregions.org/mrgid/24056),56.026272,12.695728,SE,SWC_Helsingborg1,2.0,2.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Raphid-pennate;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:148898,Bacillariophyta,Phylum,Otu1298,NCBI:2836,ARMS_SWC_Helsingborg1_20200305_20200604_MF500_s1_r1
ARMS_SWC_Helsingborg1_20200305_20200604_MF500_s1_r1:Otu1746,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Helsingborg1_20200305_20200604,SAMEA7685747,2020-03-05/2020-06-04,3,DNA sequence reads,3463,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914070,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,The Sound (http://marineregions.org/mrgid/24056),56.026272,12.695728,SE,SWC_Helsingborg1,2.0,2.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Araphid-pennate;Grammatophora;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:149335,Grammatophora,Genus,Otu1746,NCBI:210452,ARMS_SWC_Helsingborg1_20200305_20200604_MF500_s1_r1
ARMS_SWC_Helsingborg1_20200305_20200604_MF500_s1_r1:Otu668,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Helsingborg1_20200305_20200604,SAMEA7685747,2020-03-05/2020-06-04,2,DNA sequence reads,3463,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914070,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,The Sound (http://marineregions.org/mrgid/24056),56.026272,12.695728,SE,SWC_Helsingborg1,2.0,2.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:172237,Chytridiomycetes,Class,Otu668,NCBI:451435,ARMS_SWC_Helsingborg1_20200305_20200604_MF500_s1_r1
ARMS_SWC_Helsingborg1_20200305_20200604_MF500_s1_r1:Otu394,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Helsingborg1_20200305_20200604,SAMEA7685747,2020-03-05/2020-06-04,24,DNA sequence reads,3463,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914070,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,The Sound (http://marineregions.org/mrgid/24056),56.026272,12.695728,SE,SWC_Helsingborg1,2.0,2.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Raphid-pennate;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:148898,Bacillariophyta,Phylum,Otu394,NCBI:2836,ARMS_SWC_Helsingborg1_20200305_20200604_MF500_s1_r1
ARMS_SWC_Helsingborg1_20200305_20200604_MF500_s1_r1:Otu396,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Helsingborg1_20200305_20200604,SAMEA7685747,2020-03-05/2020-06-04,2,DNA sequence reads,3463,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914070,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,The Sound (http://marineregions.org/mrgid/24056),56.026272,12.695728,SE,SWC_Helsingborg1,2.0,2.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Radial-centric-basal-Coscinodiscophyceae;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:148900,Coscinodiscophyceae,Class,Otu396,NCBI:33836,ARMS_SWC_Helsingborg1_20200305_20200604_MF500_s1_r1
