occurrenceID,basisOfRecord,institutionCode,datasetName,occurrenceStatus,eventID,materialSampleID,eventDate,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,samplingProtocol,associatedSequences,identificationReferences,identificationRemarks,locationID,decimalLatitude,decimalLongitude,countryCode,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,habitat,occurrenceRemarks,eventRemarks,datasetID,verbatimIdentification,scientificNameID,scientificName,taxonRank,taxonId,taxonConceptID,catalogNumber
ARMS_BelgiumCoast_AJJC81_20200506_20201012_MF100_s1_r1:ASV_70:05b1cf4e28a192e03312b163914aad6ee6b2016d,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_BelgiumCoast_AJJC81_20200506_20201012,SAMEA10020971,2020-05-06/2020-10-12,10,DNA sequence reads,12,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125481,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.6533567,2.79178508,BE,BelgiumCoast_AJJC81,38.0,38.0,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Chordata;Mammalia;Carnivora;Viverridae;Paradoxurus;Paradoxurus jerdoni,,Eukaryota,domain,ASV_70:05b1cf4e28a192e03312b163914aad6ee6b2016d,NCBI:395009,ARMS_BelgiumCoast_AJJC81_20200506_20201012_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_264:31177abb1766b3581454ae3f8c1ee02d7cd6cd51,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021237,2020-06-24/2020-11-03,2,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Skeletonemataceae;Skeletonema;Skeletonema pseudocostatum,urn:lsid:marinespecies.org:taxname:148903,Thalassiosirales,Order,ASV_264:31177abb1766b3581454ae3f8c1ee02d7cd6cd51,NCBI:41457,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_293:3ee851f863c9b561cadc0925c8e6583809b90c62,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021237,2020-06-24/2020-11-03,4,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Parmales;Bolidophyceae;Parmales;Triparmaceae;Triparma;Triparma laevis,,Eukaryota,domain,ASV_293:3ee851f863c9b561cadc0925c8e6583809b90c62,NCBI:1534972,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_314:4ac645fd13617d52179ad919426a787f1312afe9,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021237,2020-06-24/2020-11-03,2,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Rhodomelaceae;Gredgaria;Gredgaria maugeana,,Eukaryota,domain,ASV_314:4ac645fd13617d52179ad919426a787f1312afe9,NCBI:2007213,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_333:549b2c507d38be687b3cfddf198483c499c59cb5,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021237,2020-06-24/2020-11-03,2,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Annelida;Clitellata;Haplotaxida;Naididae;Nais;Nais elinguis,urn:lsid:marinespecies.org:taxname:137481,Nais elinguis,Species,ASV_333:549b2c507d38be687b3cfddf198483c499c59cb5,NCBI:74736,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_351:6117e0ab77df12e982a5063fd6ccea395edc7506,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021237,2020-06-24/2020-11-03,2,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Chlorophyta;Chlorophyceae;Sphaeropleales;Hydrodictyaceae;Lacunastrum;Lacunastrum gracillimum,,Eukaryota,domain,ASV_351:6117e0ab77df12e982a5063fd6ccea395edc7506,NCBI:427913,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_363:66bb1ea631cbb7fa6fce48d0001d4b7c478cfd3c,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021237,2020-06-24/2020-11-03,2,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Delesseriaceae;Membranoptera;Membranoptera weeksiae,,Eukaryota,domain,ASV_363:66bb1ea631cbb7fa6fce48d0001d4b7c478cfd3c,NCBI:158720,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_375:6fb43fc99d50dbbee604c970b304743140294aef,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021237,2020-06-24/2020-11-03,2,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Chordata;Aves;Passeriformes;Sturnidae;Streptocitta;Streptocitta albicollis,,Eukaryota,domain,ASV_375:6fb43fc99d50dbbee604c970b304743140294aef,NCBI:451437,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_414:8d2cbb58405ea066bda32860992b99fb16134a18,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021237,2020-06-24/2020-11-03,3,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Fucales;Phaeophyceae 5;Fucales;Sargassaceae;Acrocarpia;Acrocarpia paniculata,,Eukaryota,domain,ASV_414:8d2cbb58405ea066bda32860992b99fb16134a18,NCBI:717668,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_503:d87fbf82d9a800cb3db39dcecdef67a1d8978bf6,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021237,2020-06-24/2020-11-03,2,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Tribonematales;Xanthophyceae 1;Tribonematales;Tribonemataceae;Tribonema;Tribonema marinum,,Eukaryota,domain,ASV_503:d87fbf82d9a800cb3db39dcecdef67a1d8978bf6,NCBI:74375,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_1:92db2a54b8c860e5c9c485200307b72bde5098b4,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021243,2020-06-24/2020-11-03,3172,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Mollusca;Bivalvia;Ostreida;Ostreidae;Ostrea;Ostrea stentina,urn:lsid:marinespecies.org:taxname:506723,Ostrea spreta,Species,ASV_1:92db2a54b8c860e5c9c485200307b72bde5098b4,NCBI:348593,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_2:7c61e93ec29ff8ff27df81541dcb588bbe266a64,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021243,2020-06-24/2020-11-03,2493,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botrylloides;Botrylloides diegensis,urn:lsid:marinespecies.org:taxname:252278,Botrylloides diegensis,Species,ASV_2:7c61e93ec29ff8ff27df81541dcb588bbe266a64,NCBI:62933,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_3:a834be979a75c1cb757a89c0ec3a182d5ab3e4e0,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021243,2020-06-24/2020-11-03,4510,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Hexanauplia;Sessilia;Balanidae;Balanus;Balanus trigonus,urn:lsid:marinespecies.org:taxname:106223,Balanus trigonus,Species,ASV_3:a834be979a75c1cb757a89c0ec3a182d5ab3e4e0,NCBI:756461,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_4:94a0159c27825db975ecfb22857d9e9f9afb3b75,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021243,2020-06-24/2020-11-03,3166,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;Candidae;Tricellaria;Tricellaria occidentalis,,Eukaryota,domain,ASV_4:94a0159c27825db975ecfb22857d9e9f9afb3b75,NCBI:991043,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_5:acc4413fdb3d19216c7d983407313405e9a1ee51,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021243,2020-06-24/2020-11-03,1005,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;Bugulidae;Bugula;Bugula neritina,urn:lsid:marinespecies.org:taxname:111158,Bugula neritina,Species,ASV_5:acc4413fdb3d19216c7d983407313405e9a1ee51,NCBI:10212,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_6:563e0c2aea794d7987697d6ad6ba7bae6f885cf6,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021243,2020-06-24/2020-11-03,487,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Enteromius;Enteromius pobeguini,,Eukaryota,domain,ASV_6:563e0c2aea794d7987697d6ad6ba7bae6f885cf6,NCBI:1001912,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_9:8fafb89f7a9921990e9030bbc4debd9f17085797,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021243,2020-06-24/2020-11-03,209,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;Candidae;Tricellaria;Tricellaria occidentalis,urn:lsid:marinespecies.org:taxname:395061,Tricellaria occidentalis,Species,ASV_9:8fafb89f7a9921990e9030bbc4debd9f17085797,NCBI:991043,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_10:d40e19f66e76cc54b02ae688174877657d1bdd5e,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021243,2020-06-24/2020-11-03,140,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Mollusca;Bivalvia;Ostreida;Ostreidae;Crassostrea;Crassostrea gigas,urn:lsid:marinespecies.org:taxname:836033,Magallana gigas,Species,ASV_10:d40e19f66e76cc54b02ae688174877657d1bdd5e,NCBI:29159,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_11:4d6fa5e239ac6630cf0823de21e770003f3f747f,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021243,2020-06-24/2020-11-03,868,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Cnidaria;Hydrozoa;Leptothecata;Campanulariidae;Campanularia;Campanularia hincksii,urn:lsid:marinespecies.org:taxname:117364,Campanularia hincksii,Species,ASV_11:4d6fa5e239ac6630cf0823de21e770003f3f747f,NCBI:314507,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_12:e5975dc97da57da88ee1b47252048230cf45d547,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021243,2020-06-24/2020-11-03,150,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Rhodophyta;Florideophyceae;Halymeniales;Halymeniaceae;Yonagunia;Yonagunia zollingeri,,Eukaryota,domain,ASV_12:e5975dc97da57da88ee1b47252048230cf45d547,NCBI:1134408,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_13:e68c41bec0410ac68676cb13edfa3512e9ea92e9,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021243,2020-06-24/2020-11-03,204,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Cnidaria;Hydrozoa;Leptothecata;Campanulariidae;Campanularia;Campanularia hincksii,urn:lsid:marinespecies.org:taxname:117364,Campanularia hincksii,Species,ASV_13:e68c41bec0410ac68676cb13edfa3512e9ea92e9,NCBI:314507,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1
