occurrenceID,basisOfRecord,institutionCode,datasetName,occurrenceStatus,eventID,materialSampleID,eventDate,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,samplingProtocol,associatedSequences,identificationReferences,identificationRemarks,locationID,decimalLatitude,decimalLongitude,countryCode,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,habitat,occurrenceRemarks,eventRemarks,datasetID,verbatimIdentification,scientificNameID,scientificName,taxonRank,taxonId,taxonConceptID,catalogNumber
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:Otu17,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_BelgiumCoast_AJJBC89_20210225_20210819,SAMEA115159712,2021-02-25/2021-08-19,25,DNA sequence reads,7029,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541288,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.64971,2.789374,BE,BelgiumCoast_AJJBC89,20.815624,20.815624,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;NA;NA;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1486561,Opisthokonta,Subkingdom,Otu17,NCBI:33154,ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1
ARMS_Galway_Gurr2_20200721_20210707_MF500_s1_r1:Otu411,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Galway_Gurr2_20200721_20210707,SAMEA115159731,2020-07-21/2021-07-07,54,DNA sequence reads,9873,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541307,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Kilkieran Bay and Islands (http://marineregions.org/mrgid/28614),53.315675,-9.668541,IE,Galway_Gurr2,6.2,6.2,Special Area of Conservation; protected; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Rhizaria;Cercozoa;Endomyxa-Phytomyxea;Phagomyxida;Phagomyxidae;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:591232,Phagomyxida,Order,Otu411,NCBI:2779610,ARMS_Galway_Gurr2_20200721_20210707_MF500_s1_r1
ARMS_Galway_Gurr2_20200721_20210707_MF500_s1_r1:Otu410,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Galway_Gurr2_20200721_20210707,SAMEA115159731,2020-07-21/2021-07-07,28,DNA sequence reads,9873,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541307,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Kilkieran Bay and Islands (http://marineregions.org/mrgid/28614),53.315675,-9.668541,IE,Galway_Gurr2,6.2,6.2,Special Area of Conservation; protected; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae;Mantoniella;NA;NA;NA,urn:lsid:marinespecies.org:taxname:134532,Mantoniella,Genus,Otu410,NCBI:13607,ARMS_Galway_Gurr2_20200721_20210707_MF500_s1_r1
ARMS_Galway_Gurr2_20200721_20210707_MF500_s1_r1:Otu498,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Galway_Gurr2_20200721_20210707,SAMEA115159731,2020-07-21/2021-07-07,2,DNA sequence reads,9873,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541307,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Kilkieran Bay and Islands (http://marineregions.org/mrgid/28614),53.315675,-9.668541,IE,Galway_Gurr2,6.2,6.2,Special Area of Conservation; protected; 9.4 - Subtidal Sandy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:437297,Pezizomycotina,Subphylum (Subdivision),Otu498,NCBI:147538,ARMS_Galway_Gurr2_20200721_20210707_MF500_s1_r1
ARMS_Galway_Gurr2_20200721_20210707_MF500_s1_r1:Otu381,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Galway_Gurr2_20200721_20210707,SAMEA115159731,2020-07-21/2021-07-07,2,DNA sequence reads,9873,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541307,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Kilkieran Bay and Islands (http://marineregions.org/mrgid/28614),53.315675,-9.668541,IE,Galway_Gurr2,6.2,6.2,Special Area of Conservation; protected; 9.4 - Subtidal Sandy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Chelicerata;Arachnida;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1300,Arachnida,Class,Otu381,NCBI:6854,ARMS_Galway_Gurr2_20200721_20210707_MF500_s1_r1
ARMS_Galway_Gurr2_20200721_20210707_MF500_s1_r1:Otu251,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Galway_Gurr2_20200721_20210707,SAMEA115159731,2020-07-21/2021-07-07,122,DNA sequence reads,9873,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541307,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Kilkieran Bay and Islands (http://marineregions.org/mrgid/28614),53.315675,-9.668541,IE,Galway_Gurr2,6.2,6.2,Special Area of Conservation; protected; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Porosporidae;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:465333,Porosporidae,Family,Otu251,NCBI:947094,ARMS_Galway_Gurr2_20200721_20210707_MF500_s1_r1
ARMS_Galway_Gurr2_20200721_20210707_MF500_s1_r1:Otu252,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Galway_Gurr2_20200721_20210707,SAMEA115159731,2020-07-21/2021-07-07,2,DNA sequence reads,9873,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541307,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Kilkieran Bay and Islands (http://marineregions.org/mrgid/28614),53.315675,-9.668541,IE,Galway_Gurr2,6.2,6.2,Special Area of Conservation; protected; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Fungi;Ascomycota;Saccharomycotina;Saccharomycetales;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:147580,Endomycetales,Order,Otu252,NCBI:4892,ARMS_Galway_Gurr2_20200721_20210707_MF500_s1_r1
ARMS_Galway_Gurr2_20200721_20210707_MF500_s1_r1:Otu255,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Galway_Gurr2_20200721_20210707,SAMEA115159731,2020-07-21/2021-07-07,86,DNA sequence reads,9873,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541307,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Kilkieran Bay and Islands (http://marineregions.org/mrgid/28614),53.315675,-9.668541,IE,Galway_Gurr2,6.2,6.2,Special Area of Conservation; protected; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Strobilidiidae;Rimostrombidium;NA;NA;NA,urn:lsid:marinespecies.org:taxname:101183,Rimostrombidium,Genus,Otu255,NCBI:415604,ARMS_Galway_Gurr2_20200721_20210707_MF500_s1_r1
ARMS_Galway_Gurr2_20200721_20210707_MF500_s1_r1:Otu258,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Galway_Gurr2_20200721_20210707,SAMEA115159731,2020-07-21/2021-07-07,91,DNA sequence reads,9873,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541307,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Kilkieran Bay and Islands (http://marineregions.org/mrgid/28614),53.315675,-9.668541,IE,Galway_Gurr2,6.2,6.2,Special Area of Conservation; protected; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Archaeplastida;Rhodophyta;Florideophyceae;Colaconematales;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:172843,Colaconematales,Order,Otu258,NCBI:658648,ARMS_Galway_Gurr2_20200721_20210707_MF500_s1_r1
ARMS_Galway_Gurr2_20200721_20210707_MF500_s1_r1:Otu1866,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Galway_Gurr2_20200721_20210707,SAMEA115159731,2020-07-21/2021-07-07,2,DNA sequence reads,9873,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541307,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Kilkieran Bay and Islands (http://marineregions.org/mrgid/28614),53.315675,-9.668541,IE,Galway_Gurr2,6.2,6.2,Special Area of Conservation; protected; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Alveolata;Chrompodellids;Colpodellidea;Colpodellida;Colpodellaceae;Colpodella;NA;NA;NA,urn:lsid:marinespecies.org:taxname:103341,Colpodella,Genus,Otu1866,NCBI:177938,ARMS_Galway_Gurr2_20200721_20210707_MF500_s1_r1
ARMS_Galway_Gurr2_20200721_20210707_MF500_s1_r1:Otu1867,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Galway_Gurr2_20200721_20210707,SAMEA115159731,2020-07-21/2021-07-07,18,DNA sequence reads,9873,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541307,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Kilkieran Bay and Islands (http://marineregions.org/mrgid/28614),53.315675,-9.668541,IE,Galway_Gurr2,6.2,6.2,Special Area of Conservation; protected; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Akashiwo;NA;NA;NA,urn:lsid:marinespecies.org:taxname:231787,Akashiwo,Genus,Otu1867,NCBI:143671,ARMS_Galway_Gurr2_20200721_20210707_MF500_s1_r1
ARMS_Galway_Gurr2_20200721_20210707_MF500_s1_r1:Otu878,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Galway_Gurr2_20200721_20210707,SAMEA115159731,2020-07-21/2021-07-07,4,DNA sequence reads,9873,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541307,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Kilkieran Bay and Islands (http://marineregions.org/mrgid/28614),53.315675,-9.668541,IE,Galway_Gurr2,6.2,6.2,Special Area of Conservation; protected; 9.4 - Subtidal Sandy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Stramenopiles;Pseudofungi;Oomycota;Haliphthorales;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:22154,Oomycota,Phylum,Otu878,NCBI:4762,ARMS_Galway_Gurr2_20200721_20210707_MF500_s1_r1
ARMS_Galway_Gurr2_20200721_20210707_MF500_s1_r1:Otu1605,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Galway_Gurr2_20200721_20210707,SAMEA115159731,2020-07-21/2021-07-07,2,DNA sequence reads,9873,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541307,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Kilkieran Bay and Islands (http://marineregions.org/mrgid/28614),53.315675,-9.668541,IE,Galway_Gurr2,6.2,6.2,Special Area of Conservation; protected; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Rhizaria;Cercozoa;NA;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:562852,Cercozoa,Phylum,Otu1605,NCBI:136419,ARMS_Galway_Gurr2_20200721_20210707_MF500_s1_r1
ARMS_Galway_Gurr2_20200721_20210707_MF500_s1_r1:Otu764,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Galway_Gurr2_20200721_20210707,SAMEA115159731,2020-07-21/2021-07-07,4,DNA sequence reads,9873,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541307,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Kilkieran Bay and Islands (http://marineregions.org/mrgid/28614),53.315675,-9.668541,IE,Galway_Gurr2,6.2,6.2,Special Area of Conservation; protected; 9.4 - Subtidal Sandy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:146203,Dinoflagellata,Infraphylum,Otu764,NCBI:2864,ARMS_Galway_Gurr2_20200721_20210707_MF500_s1_r1
ARMS_Galway_Gurr2_20200721_20210707_MF500_s1_r1:Otu1453,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Galway_Gurr2_20200721_20210707,SAMEA115159731,2020-07-21/2021-07-07,2,DNA sequence reads,9873,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541307,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Kilkieran Bay and Islands (http://marineregions.org/mrgid/28614),53.315675,-9.668541,IE,Galway_Gurr2,6.2,6.2,Special Area of Conservation; protected; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Amoebozoa;Breviatea;Subulatomonas-lineage;NA;NA;NA;NA;NA;NA,,Breviatea,class,Otu1453,NCBI:1401294,ARMS_Galway_Gurr2_20200721_20210707_MF500_s1_r1
ARMS_Galway_Gurr2_20200721_20210707_MF500_s1_r1:Otu540,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Galway_Gurr2_20200721_20210707,SAMEA115159731,2020-07-21/2021-07-07,67,DNA sequence reads,9873,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541307,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Kilkieran Bay and Islands (http://marineregions.org/mrgid/28614),53.315675,-9.668541,IE,Galway_Gurr2,6.2,6.2,Special Area of Conservation; protected; 9.4 - Subtidal Sandy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:146203,Dinoflagellata,Infraphylum,Otu540,NCBI:2864,ARMS_Galway_Gurr2_20200721_20210707_MF500_s1_r1
ARMS_Galway_Gurr2_20200721_20210707_MF500_s1_r1:Otu77,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Galway_Gurr2_20200721_20210707,SAMEA115159731,2020-07-21/2021-07-07,435,DNA sequence reads,9873,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541307,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Kilkieran Bay and Islands (http://marineregions.org/mrgid/28614),53.315675,-9.668541,IE,Galway_Gurr2,6.2,6.2,Special Area of Conservation; protected; 9.4 - Subtidal Sandy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:146203,Dinoflagellata,Infraphylum,Otu77,NCBI:2864,ARMS_Galway_Gurr2_20200721_20210707_MF500_s1_r1
ARMS_Galway_Gurr2_20200721_20210707_MF500_s1_r1:Otu268,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Galway_Gurr2_20200721_20210707,SAMEA115159731,2020-07-21/2021-07-07,9,DNA sequence reads,9873,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541307,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Kilkieran Bay and Islands (http://marineregions.org/mrgid/28614),53.315675,-9.668541,IE,Galway_Gurr2,6.2,6.2,Special Area of Conservation; protected; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Phaeophyceae;Newhousia;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:369951,Newhousia,Genus,Otu268,NCBI:258580,ARMS_Galway_Gurr2_20200721_20210707_MF500_s1_r1
ARMS_Galway_Gurr2_20200721_20210707_MF500_s1_r1:Otu261,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Galway_Gurr2_20200721_20210707,SAMEA115159731,2020-07-21/2021-07-07,120,DNA sequence reads,9873,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541307,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Kilkieran Bay and Islands (http://marineregions.org/mrgid/28614),53.315675,-9.668541,IE,Galway_Gurr2,6.2,6.2,Special Area of Conservation; protected; 9.4 - Subtidal Sandy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Stramenopiles;Pseudofungi;MAST-1;MAST-1C;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:368898,Heterokonta,Infrakingdom,Otu261,NCBI:33634,ARMS_Galway_Gurr2_20200721_20210707_MF500_s1_r1
ARMS_Galway_Gurr2_20200721_20210707_MF500_s1_r1:Otu263,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Galway_Gurr2_20200721_20210707,SAMEA115159731,2020-07-21/2021-07-07,4,DNA sequence reads,9873,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541307,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Kilkieran Bay and Islands (http://marineregions.org/mrgid/28614),53.315675,-9.668541,IE,Galway_Gurr2,6.2,6.2,Special Area of Conservation; protected; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-1;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:146213,Syndiniales,Order,Otu263,NCBI:88547,ARMS_Galway_Gurr2_20200721_20210707_MF500_s1_r1
