occurrenceID,basisOfRecord,institutionCode,datasetName,occurrenceStatus,eventID,materialSampleID,eventDate,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,samplingProtocol,associatedSequences,identificationReferences,identificationRemarks,locationID,decimalLatitude,decimalLongitude,countryCode,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,habitat,occurrenceRemarks,eventRemarks,datasetID,verbatimIdentification,scientificNameID,scientificName,taxonRank,taxonId
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_2388:1748d000d61c03277a75af075cda47f2a7ad3129,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_BelgiumCoast_AZBE1_20190924_20200303,ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1,2019-09-24/2020-03-03,2,DNA sequence reads,42,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125498,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.364298,3.20701,BE,BelgiumCoast_AZBE1,7.0,7.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Cnidaria;Anthozoa;Corallimorphariag;Corallimorphidae;Corallimorphus;Corallimorphus,no match,no match,no match,ASV_2388:1748d000d61c03277a75af075cda47f2a7ad3129
ARMS_Eilat_NR1_20181017_20200204_MF100_r1:ASV_50:55e4c19fa0590fea6d11c665d60987bdb11fbbc2,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Eilat_NR1_20181017_20200204,ARMS_Eilat_NR1_20181017_20200204_MF100_r1,2018-10-17/2020-02-04,2,DNA sequence reads,838,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127629,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Gulf of Aqaba (http://marineregions.org/mrgid/4263),29.50555,34.920278,IL,Eilat_NR1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.8 - Coral Reef,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Brachiopoda;Rhynchonellata;Terebratulidag;Terebratellidae;Magellania;Magellania,no match,no match,no match,ASV_50:55e4c19fa0590fea6d11c665d60987bdb11fbbc2
ARMS_Eilat_NR1_20181017_20200204_MF100_r1:ASV_64:003cb1208f611e63bbe0c2b3dbf10bd6526dfb69,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Eilat_NR1_20181017_20200204,ARMS_Eilat_NR1_20181017_20200204_MF100_r1,2018-10-17/2020-02-04,2,DNA sequence reads,838,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127629,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Gulf of Aqaba (http://marineregions.org/mrgid/4263),29.50555,34.920278,IL,Eilat_NR1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.8 - Coral Reef,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Annelida;Polychaeta;Terebellidag;Terebellidae;Amphitritides;Amphitritides,no match,no match,no match,ASV_64:003cb1208f611e63bbe0c2b3dbf10bd6526dfb69
ARMS_Eilat_NR1_20181017_20200204_MF100_r1:ASV_130:25f66ebbbba8f0e89e9aa199dfe7dd904a17f311,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Eilat_NR1_20181017_20200204,ARMS_Eilat_NR1_20181017_20200204_MF100_r1,2018-10-17/2020-02-04,2,DNA sequence reads,838,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127629,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Gulf of Aqaba (http://marineregions.org/mrgid/4263),29.50555,34.920278,IL,Eilat_NR1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.8 - Coral Reef,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Chordata;Actinopteri;Trachichthyiformesg;Trachichthyidae;Hoplostethus;Hoplostethus,no match,no match,no match,ASV_130:25f66ebbbba8f0e89e9aa199dfe7dd904a17f311
ARMS_Eilat_NR1_20181017_20200204_MF100_r1:ASV_95:0ebdf7f5d4e26e99913780bd85e4146b95e4cd3d,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Eilat_NR1_20181017_20200204,ARMS_Eilat_NR1_20181017_20200204_MF100_r1,2018-10-17/2020-02-04,7,DNA sequence reads,838,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127629,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Gulf of Aqaba (http://marineregions.org/mrgid/4263),29.50555,34.920278,IL,Eilat_NR1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.8 - Coral Reef,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Chordata;Aves;Passeriformesg;Meliphagidae;Myzomela;Myzomela,no match,no match,no match,ASV_95:0ebdf7f5d4e26e99913780bd85e4146b95e4cd3d
ARMS_Eilat_NR1_20181017_20200204_MF100_r1:ASV_39:18139f0232f04c9ff99b5ce80e211e964f388256,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Eilat_NR1_20181017_20200204,ARMS_Eilat_NR1_20181017_20200204_MF100_r1,2018-10-17/2020-02-04,20,DNA sequence reads,838,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127629,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Gulf of Aqaba (http://marineregions.org/mrgid/4263),29.50555,34.920278,IL,Eilat_NR1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.8 - Coral Reef,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Arthropoda;Malacostraca;Decapodag;Hippolytidae;Thoralus;Thoralus,no match,no match,no match,ASV_39:18139f0232f04c9ff99b5ce80e211e964f388256
ARMS_Eilat_NR1_20181017_20200204_MF100_r1:ASV_26:9ef4cf6aec8779da1930abc0de9cfcd39027a7dd,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Eilat_NR1_20181017_20200204,ARMS_Eilat_NR1_20181017_20200204_MF100_r1,2018-10-17/2020-02-04,6,DNA sequence reads,838,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127629,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Gulf of Aqaba (http://marineregions.org/mrgid/4263),29.50555,34.920278,IL,Eilat_NR1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.8 - Coral Reef,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Arthropoda;Insecta;Lepidopterag;Geometridae;Euphyia;Euphyia,no match,no match,no match,ASV_26:9ef4cf6aec8779da1930abc0de9cfcd39027a7dd
ARMS_Eilat_NR1_20181017_20200204_MF100_r1:ASV_21:851273444b4beda4950bfaffde47022eb04632c8,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Eilat_NR1_20181017_20200204,ARMS_Eilat_NR1_20181017_20200204_MF100_r1,2018-10-17/2020-02-04,7,DNA sequence reads,838,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127629,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Gulf of Aqaba (http://marineregions.org/mrgid/4263),29.50555,34.920278,IL,Eilat_NR1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.8 - Coral Reef,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatidag;Bitectiporidae;Bitectipora;Bitectipora,no match,no match,no match,ASV_21:851273444b4beda4950bfaffde47022eb04632c8
ARMS_Eilat_NR1_20181017_20200204_MF100_r1:ASV_92:0e4792d4ac2018527cfea8f5594f413728aa00f1,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Eilat_NR1_20181017_20200204,ARMS_Eilat_NR1_20181017_20200204_MF100_r1,2018-10-17/2020-02-04,8,DNA sequence reads,838,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127629,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Gulf of Aqaba (http://marineregions.org/mrgid/4263),29.50555,34.920278,IL,Eilat_NR1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.8 - Coral Reef,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Chordata;Aves;Caprimulgiformesg;Steatornithidae;Steatornis;Steatornis,no match,no match,no match,ASV_92:0e4792d4ac2018527cfea8f5594f413728aa00f1
ARMS_Eilat_NR1_20181017_20200204_MF100_r1:ASV_46:3db511614aa6feb8185497a744f156f5d814f7fd,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Eilat_NR1_20181017_20200204,ARMS_Eilat_NR1_20181017_20200204_MF100_r1,2018-10-17/2020-02-04,408,DNA sequence reads,838,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127629,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Gulf of Aqaba (http://marineregions.org/mrgid/4263),29.50555,34.920278,IL,Eilat_NR1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.8 - Coral Reef,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Chordata;Actinopteri;Alepocephaliformesg;Alepocephalidae;Leptoderma;Leptoderma,no match,no match,no match,ASV_46:3db511614aa6feb8185497a744f156f5d814f7fd
ARMS_Eilat_NR1_20181017_20200204_MF100_r1:ASV_15:0be9770316ff5d16770051b241fe93d99a248278,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Eilat_NR1_20181017_20200204,ARMS_Eilat_NR1_20181017_20200204_MF100_r1,2018-10-17/2020-02-04,14,DNA sequence reads,838,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127629,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Gulf of Aqaba (http://marineregions.org/mrgid/4263),29.50555,34.920278,IL,Eilat_NR1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.8 - Coral Reef,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Annelida;Polychaeta;Phyllodocidag;Phyllodocidae;Notophyllum;Notophyllum,no match,no match,no match,ASV_15:0be9770316ff5d16770051b241fe93d99a248278
ARMS_Eilat_NR1_20181017_20200204_MF100_r1:ASV_38:1746c84a613d34a64044f6c9c66f753af0ce8810,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Eilat_NR1_20181017_20200204,ARMS_Eilat_NR1_20181017_20200204_MF100_r1,2018-10-17/2020-02-04,3,DNA sequence reads,838,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127629,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Gulf of Aqaba (http://marineregions.org/mrgid/4263),29.50555,34.920278,IL,Eilat_NR1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.8 - Coral Reef,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Echinodermata;Holothuroidea;Apodidag;Chiridotidae;Chiridota;Chiridota,no match,no match,no match,ASV_38:1746c84a613d34a64044f6c9c66f753af0ce8810
ARMS_Eilat_NR1_20181017_20200204_MF100_r1:ASV_24:9ba2e4181dfbcd52f971b1c5c099f01ef0e6ca2e,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Eilat_NR1_20181017_20200204,ARMS_Eilat_NR1_20181017_20200204_MF100_r1,2018-10-17/2020-02-04,2,DNA sequence reads,838,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127629,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Gulf of Aqaba (http://marineregions.org/mrgid/4263),29.50555,34.920278,IL,Eilat_NR1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.8 - Coral Reef,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Annelida;Polychaeta;Eunicidag;Lumbrineridae;Lumbrineris;Lumbrineris,no match,no match,no match,ASV_24:9ba2e4181dfbcd52f971b1c5c099f01ef0e6ca2e
ARMS_Eilat_NR1_20181017_20200204_MF100_r1:ASV_9:568094fedf56d1160bdfe16ea8cb4df0b2115340,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Eilat_NR1_20181017_20200204,ARMS_Eilat_NR1_20181017_20200204_MF100_r1,2018-10-17/2020-02-04,15,DNA sequence reads,838,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127629,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Gulf of Aqaba (http://marineregions.org/mrgid/4263),29.50555,34.920278,IL,Eilat_NR1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.8 - Coral Reef,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Basidiomycota;Agaricomycetes;Polyporalesg;Polyporaceae;Ganoderma;Ganoderma,no match,no match,no match,ASV_9:568094fedf56d1160bdfe16ea8cb4df0b2115340
ARMS_Eilat_NR1_20181017_20200204_MF100_r1:ASV_8:4a3118b38fc774a2b36f6719f47aa3f8cb3a9d11,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Eilat_NR1_20181017_20200204,ARMS_Eilat_NR1_20181017_20200204_MF100_r1,2018-10-17/2020-02-04,2,DNA sequence reads,838,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127629,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Gulf of Aqaba (http://marineregions.org/mrgid/4263),29.50555,34.920278,IL,Eilat_NR1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.8 - Coral Reef,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Chordata;Actinopteri;Lophiiformesg;Brachionichthyidae;Brachionichthys;Brachionichthys,no match,no match,no match,ASV_8:4a3118b38fc774a2b36f6719f47aa3f8cb3a9d11
ARMS_Eilat_NR1_20181017_20200204_MF100_r1:ASV_10:b31edbb8a8e1f43a3afb383a8484ce75efe2da5e,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Eilat_NR1_20181017_20200204,ARMS_Eilat_NR1_20181017_20200204_MF100_r1,2018-10-17/2020-02-04,6,DNA sequence reads,838,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127629,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Gulf of Aqaba (http://marineregions.org/mrgid/4263),29.50555,34.920278,IL,Eilat_NR1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.8 - Coral Reef,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Chordata;Aves;Apodiformesg;Trochilidae;Heliothryx;Heliothryx,no match,no match,no match,ASV_10:b31edbb8a8e1f43a3afb383a8484ce75efe2da5e
ARMS_Eilat_NR1_20181017_20200204_MF100_r1:ASV_3:49e560c0722e1b9adcc3866f1cdc56599b120ab3,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Eilat_NR1_20181017_20200204,ARMS_Eilat_NR1_20181017_20200204_MF100_r1,2018-10-17/2020-02-04,2,DNA sequence reads,838,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127629,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Gulf of Aqaba (http://marineregions.org/mrgid/4263),29.50555,34.920278,IL,Eilat_NR1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.8 - Coral Reef,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Annelida;Polychaeta;Terebellidag;Terebellidae;Eupolymnia;Eupolymnia,no match,no match,no match,ASV_3:49e560c0722e1b9adcc3866f1cdc56599b120ab3
ARMS_Eilat_NR1_20181017_20200204_MF100_r1:ASV_41:1f2ffb9b2f932b51d3641188048c6d48dbbd8dc5,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Eilat_NR1_20181017_20200204,ARMS_Eilat_NR1_20181017_20200204_MF100_r1,2018-10-17/2020-02-04,4,DNA sequence reads,838,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127629,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Gulf of Aqaba (http://marineregions.org/mrgid/4263),29.50555,34.920278,IL,Eilat_NR1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.8 - Coral Reef,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Mollusca;Bivalvia;Ostreidag;Ostreidae;Ostrea;Ostrea,no match,no match,no match,ASV_41:1f2ffb9b2f932b51d3641188048c6d48dbbd8dc5
ARMS_Eilat_NR1_20181017_20200204_MF100_r1:ASV_6:d203cc1330b73f997f3bd13edcd3d8c8c2f91f4c,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Eilat_NR1_20181017_20200204,ARMS_Eilat_NR1_20181017_20200204_MF100_r1,2018-10-17/2020-02-04,32,DNA sequence reads,838,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127629,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Gulf of Aqaba (http://marineregions.org/mrgid/4263),29.50555,34.920278,IL,Eilat_NR1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.8 - Coral Reef,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Annelida;Polychaeta;Spionidag;Spionidae;Laonice;Laonice,no match,no match,no match,ASV_6:d203cc1330b73f997f3bd13edcd3d8c8c2f91f4c
ARMS_Eilat_NR1_20181017_20200204_MF500_r1:ASV_280:c29599e1a7d5b1db168f146fff58773ed3579b5c,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Eilat_NR1_20181017_20200204,ARMS_Eilat_NR1_20181017_20200204_MF500_r1,2018-10-17/2020-02-04,2,DNA sequence reads,6295,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127630,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Gulf of Aqaba (http://marineregions.org/mrgid/4263),29.50555,34.920278,IL,Eilat_NR1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.8 - Coral Reef,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Streptophyta;Pinopsida;Cupressalesg;Cupressaceae;Platycladus;Platycladus,no match,no match,no match,ASV_280:c29599e1a7d5b1db168f146fff58773ed3579b5c
ARMS_Eilat_NR1_20181017_20200204_MF500_r1:ASV_3757:2909004e77f50c4031ab5688cb066797c40a5e7d,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Eilat_NR1_20181017_20200204,ARMS_Eilat_NR1_20181017_20200204_MF500_r1,2018-10-17/2020-02-04,2,DNA sequence reads,6295,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127630,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Gulf of Aqaba (http://marineregions.org/mrgid/4263),29.50555,34.920278,IL,Eilat_NR1,10.0,10.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.8 - Coral Reef,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Arthropoda;Diplopoda;Polydesmidag;Paradoxosomatidae;Asiomorpha;Asiomorpha,no match,no match,no match,ASV_3757:2909004e77f50c4031ab5688cb066797c40a5e7d
